cd_ibge;municipio;gde_regiao;mes;casos_novos;pop;pop_60;obitos;area
3550506;São Pedro do Turvo;Interior;Abril;0;7369;1272;0;73122
3550605;São Roque;Interior;Abril;23;87435;14389;1;30691
3550704;São Sebastião;Interior;Abril;30;87135;10052;2;4024
3550803;São Sebastião da Grama;Interior;Abril;1;11936;2138;0;25241
3550902;São Simão;Interior;Abril;0;14847;2659;0;61725
3551009;São Vicente;Interior;Abril;163;357929;53994;2;1481
3551108;Sarapuí;Interior;Abril;1;10110;1478;0;35259
3551207;Sarutaiá;Interior;Abril;0;3646;643;0;14161
3551306;Sebastianópolis do Sul;Interior;Abril;0;3293;673;0;16785
3551405;Serra Azul;Interior;Abril;0;12282;1425;0;28314
3551504;Serrana;Interior;Abril;2;44434;4998;2;12605
3551603;Serra Negra;Interior;Abril;1;27440;5669;0;20373
3551702;Sertãozinho;Interior;Abril;11;122355;17281;2;40309
3551801;Sete Barras;Interior;Abril;0;12628;2076;0;10627
3551900;Severínia;Interior;Abril;0;17126;2206;0;14046
3552007;Silveiras;Interior;Abril;0;6204;1026;0;41478
3552106;Socorro;Interior;Abril;2;38783;7970;0;44903
3552205;Sorocaba;Interior;Abril;123;658547;96498;20;45038
3552304;Sud Mennucci;Interior;Abril;0;7713;1262;0;59474
3552403;Sumaré;Interior;Abril;28;283212;34837;1;15347
3552502;Suzano;RMSP (exceto capital);Abril;163;291002;37156;14;20624
3552551;Suzanápolis;Interior;Abril;0;3947;642;0;33059
3552601;Tabapuã;Interior;Abril;0;11892;2236;0;34579
3552700;Tabatinga;Interior;Abril;0;15897;2365;0;3686
3552809;Taboão da Serra;RMSP (exceto capital);Abril;190;283871;32713;15;2039
3552908;Taciba;Interior;Abril;0;6054;966;0;60727
3553005;Taguaí;Interior;Abril;0;13319;1702;0;14533
3553104;Taiaçu;Interior;Abril;2;6037;1034;0;10706
3553203;Taiúva;Interior;Abril;0;6278;1147;0;13246
3553302;Tambaú;Interior;Abril;0;22803;4056;0;56179
3553401;Tanabi;Interior;Abril;1;25105;5024;0;74722
3553500;Tapiraí;Interior;Abril;0;7699;1170;0;7551
3553609;Tapiratiba;Interior;Abril;0;12610;2257;0;22189
3553658;Taquaral;Interior;Abril;0;2751;505;0;5389
3553708;Taquaritinga;Interior;Abril;1;54499;9495;0;59434
3553807;Taquarituba;Interior;Abril;1;23193;3791;0;44852
3553856;Taquarivaí;Interior;Abril;0;5746;646;0;23179
3553906;Tarabai;Interior;Abril;2;7269;986;0;20139
3553955;Tarumã;Interior;Abril;0;14806;1865;0;30291
3554003;Tatuí;Interior;Abril;16;120123;17470;1;52375
3554102;Taubaté;Interior;Abril;35;307361;47104;4;625
3554201;Tejupá;Interior;Abril;0;4697;751;0;29619
3554300;Teodoro Sampaio;Interior;Abril;0;22414;3160;0;15558
3554409;Terra Roxa;Interior;Abril;1;9121;1488;0;22154
3554508;Tietê;Interior;Abril;0;41073;6467;0;4044
3554607;Timburi;Interior;Abril;1;2557;551;0;19679
3554656;Torre de Pedra;Interior;Abril;0;2320;457;0;7135
3554706;Torrinha;Interior;Abril;0;9713;1904;0;31527
3554755;Trabiju;Interior;Abril;0;1703;281;0;6342
3554805;Tremembé;Interior;Abril;0;45978;6344;0;19109
3554904;Três Fronteiras;Interior;Abril;0;5547;1221;0;15159
3554953;Tuiuti;Interior;Abril;1;6557;1333;0;12673
3555000;Tupã;Interior;Abril;3;62843;13256;1;62799
3555109;Tupi Paulista;Interior;Abril;2;14878;3292;0;24477
3555208;Turiúba;Interior;Abril;0;1912;477;0;15324
3555307;Turmalina;Interior;Abril;0;1805;491;0;1478
3555356;Ubarana;Interior;Abril;0;6066;775;0;20986
3555406;Ubatuba;Interior;Abril;12;88916;11869;0;70811
3555505;Ubirajara;Interior;Abril;0;4663;848;0;28218
3555604;Uchoa;Interior;Abril;0;9683;1966;0;25243
3555703;União Paulista;Interior;Abril;0;1739;280;0;7906
3555802;Urânia;Interior;Abril;0;8611;1966;0;20926
3555901;Uru;Interior;Abril;0;1207;258;0;1469
3556008;Urupês;Interior;Abril;0;13164;2726;0;32392
3556107;Valentim Gentil;Interior;Abril;0;12770;2027;0;14974
3556206;Valinhos;Interior;Abril;24;124742;20141;3;14854
3556305;Valparaíso;Interior;Abril;0;23988;3207;0;85766
3556354;Vargem;Interior;Abril;1;10000;1730;0;1426
3556404;Vargem Grande do Sul;Interior;Abril;0;41501;6921;0;26718
3556453;Vargem Grande Paulista;RMSP (exceto capital);Abril;11;52762;6337;2;4249
3556503;Várzea Paulista;Interior;Abril;13;120535;15274;2;3512
3556602;Vera Cruz;Interior;Abril;0;10524;2066;0;24772
3556701;Vinhedo;Interior;Abril;31;77521;11665;2;816
3556800;Viradouro;Interior;Abril;0;18347;2985;0;21773
3556909;Vista Alegre do Alto;Interior;Abril;1;8014;1107;0;9543
3556958;Vitória Brasil;Interior;Abril;0;1760;353;0;4983
3557006;Votorantim;Interior;Abril;11;119824;16378;2;18352
3557105;Votuporanga;Interior;Abril;17;91760;17203;0;4207
3557154;Zacarias;Interior;Abril;0;2560;481;0;31906
3557204;Chavantes;Interior;Abril;1;12223;2098;0;18873
3557303;Estiva Gerbi;Interior;Abril;1;11079;1606;0;7414
3500105;Adamantina;Interior;Maio;34;33894;7398;2;41199
3500204;Adolfo;Interior;Maio;2;3447;761;0;21106
3500303;Aguaí;Interior;Maio;16;35608;5245;1;47455
3500402;Águas da Prata;Interior;Maio;0;7797;1729;0;14267
3500501;Águas de Lindóia;Interior;Maio;11;18374;3275;0;6013
3500550;Águas de Santa Bárbara;Interior;Maio;1;5931;1106;0;40446
3500600;Águas de São Pedro;Interior;Maio;1;3122;764;0;361
3500709;Agudos;Interior;Maio;8;36134;5524;0;96671
3500758;Alambari;Interior;Maio;3;5779;830;0;1596
3500808;Alfredo Marcondes;Interior;Maio;2;3927;907;1;11892
3500907;Altair;Interior;Maio;1;4036;552;0;31301
3501004;Altinópolis;Interior;Maio;4;15553;2980;0;92896
3501103;Alto Alegre;Interior;Maio;1;4017;964;1;31857
3501152;Alumínio;Interior;Maio;11;17972;2230;1;8366
3501202;Álvares Florence;Interior;Maio;1;3621;991;0;36241
3501301;Álvares Machado;Interior;Maio;9;23789;4267;1;34765
3501400;Álvaro de Carvalho;Interior;Maio;1;5044;583;1;15366
3501509;Alvinlândia;Interior;Maio;0;3176;505;0;8488
3501608;Americana;Interior;Maio;70;233458;40276;3;13391
3501707;Américo Brasiliense;Interior;Maio;33;40243;4465;2;12279
3501806;Américo de Campos;Interior;Maio;4;5736;1267;0;25288
3501905;Amparo;Interior;Maio;28;69639;12727;1;44532
3502002;Analândia;Interior;Maio;0;4850;813;0;32595
3502101;Andradina;Interior;Maio;29;56054;10776;4;96423
3502200;Angatuba;Interior;Maio;20;24501;3775;1;102729
3502309;Anhembi;Interior;Maio;0;6672;975;0;73656
3502408;Anhumas;Interior;Maio;2;3963;680;0;32084
3502507;Aparecida;Interior;Maio;4;35709;6043;0;12108
3502606;Aparecida d'Oeste;Interior;Maio;0;4132;997;0;179
3502705;Apiaí;Interior;Maio;1;24666;3685;0;97432
3502754;Araçariguama;Interior;Maio;11;20980;2193;0;1452
3502804;Araçatuba;Interior;Maio;101;190469;35257;3;116713
3502903;Araçoiaba da Serra;Interior;Maio;38;32390;5103;1;25533
3503000;Aramina;Interior;Maio;0;5496;980;0;20283
3503109;Arandu;Interior;Maio;1;6165;1030;0;28591
3503158;Arapeí;Interior;Maio;0;2471;433;0;1569
3503208;Araraquara;Interior;Maio;161;227618;40188;1;100363
3503307;Araras;Interior;Maio;113;131057;21594;1;64483
3503356;Arco-Íris;Interior;Maio;0;1816;414;0;2649
3503406;Arealva;Interior;Maio;0;8196;1774;0;50497
3503505;Areias;Interior;Maio;0;3843;562;0;30523
3503604;Areiópolis;Interior;Maio;6;10857;1303;2;8591
3503703;Ariranha;Interior;Maio;2;9320;1475;0;13262
3503802;Artur Nogueira;Interior;Maio;21;52609;6762;1;17803
3503901;Arujá;RMSP (exceto capital);Maio;194;89744;10776;16;9617
3503950;Aspásia;Interior;Maio;0;1765;402;0;6937
3504008;Assis;Interior;Maio;43;101381;18181;3;46061
3504107;Atibaia;Interior;Maio;49;139606;21916;3;47852
3504206;Auriflama;Interior;Maio;3;14471;2825;0;4345
3504305;Avaí;Interior;Maio;1;5288;853;0;54069
3504404;Avanhandava;Interior;Maio;1;12114;1541;0;33837
3504503;Avaré;Interior;Maio;35;87538;14398;4;121306
3504602;Bady Bassitt;Interior;Maio;27;16329;2565;4;11037
3504701;Balbinos;Interior;Maio;0;3704;306;0;9164
3504800;Bálsamo;Interior;Maio;2;8524;1712;0;14988
3504909;Bananal;Interior;Maio;3;10651;1900;0;61643
3505005;Barão de Antonina;Interior;Maio;1;3383;637;0;15314
3505104;Barbosa;Interior;Maio;0;7284;1122;0;20521
3505203;Bariri;Interior;Maio;9;33993;6061;1;44441
3505302;Barra Bonita;Interior;Maio;25;34914;6605;0;15012
3505351;Barra do Chapéu;Interior;Maio;0;5530;802;0;40568
3505401;Barra do Turvo;Interior;Maio;8;7687;1274;1;100768
3505500;Barretos;Interior;Maio;169;118048;20239;7;156616
3505609;Barrinha;Interior;Maio;14;32338;3336;1;14603
3505708;Barueri;RMSP (exceto capital);Maio;871;264390;29409;111;657
3505807;Bastos;Interior;Maio;1;20301;3549;0;17091
3505906;Batatais;Interior;Maio;11;60222;10779;0;84953
3506003;Bauru;Interior;Maio;190;364225;62416;8;66768
3506102;Bebedouro;Interior;Maio;13;74155;13801;1;68319
3506201;Bento de Abreu;Interior;Maio;0;2945;455;0;30169
3506300;Bernardino de Campos;Interior;Maio;0;10787;2156;0;24416
3506359;Bertioga;Interior;Maio;60;63290;6351;5;49155
3506409;Bilac;Interior;Maio;0;7816;1521;0;15803
3506508;Birigui;Interior;Maio;35;121329;19969;1;53003
3506607;Biritiba Mirim;RMSP (exceto capital);Maio;28;32338;4381;2;31741
3506706;Boa Esperança do Sul;Interior;Maio;12;14582;2032;0;69075
3506805;Bocaina;Interior;Maio;8;12135;1818;1;36393
3506904;Bofete;Interior;Maio;5;11076;1948;1;65354
3507001;Boituva;Interior;Maio;53;57292;7426;3;24895
3507100;Bom Jesus dos Perdões;Interior;Maio;1;24291;3068;0;10837
3507159;Bom Sucesso de Itararé;Interior;Maio;0;3861;404;0;13358
3507209;Borá;Interior;Maio;0;812;130;0;11895
3507308;Boracéia;Interior;Maio;4;4759;739;0;12211
3507407;Borborema;Interior;Maio;9;15323;2800;0;55226
3507456;Borebi;Interior;Maio;1;2579;356;0;34799
3507506;Botucatu;Interior;Maio;217;141135;23520;3;148264
3507605;Bragança Paulista;Interior;Maio;170;163980;25945;2;51258
3507704;Braúna;Interior;Maio;0;5552;1025;0;19518
3507753;Brejo Alegre;Interior;Maio;1;2768;461;0;10569
3507803;Brodowski;Interior;Maio;12;23943;3710;1;27846
3507902;Brotas;Interior;Maio;4;23850;3735;0;110137
3508009;Buri;Interior;Maio;6;19678;2558;0;119591
3508108;Buritama;Interior;Maio;11;16596;2947;0;32692
3508207;Buritizal;Interior;Maio;1;4307;822;0;26642
3508306;Cabrália Paulista;Interior;Maio;0;4308;695;0;23997
3508405;Cabreúva;Interior;Maio;50;49430;5335;4;26023
3508504;Caçapava;Interior;Maio;39;91217;14274;3;36899
3508603;Cachoeira Paulista;Interior;Maio;5;32231;5391;0;28799
3508702;Caconde;Interior;Maio;0;18854;3458;0;46821
3508801;Cafelândia;Interior;Maio;0;17244;3107;0;92028
3508900;Caiabu;Interior;Maio;1;4103;771;0;25335
3509007;Caieiras;RMSP (exceto capital);Maio;223;100612;12059;22;9764
3509106;Caiuá;Interior;Maio;0;5600;973;0;55116
3509205;Cajamar;RMSP (exceto capital);Maio;227;77627;7690;19;13139
3509254;Cajati;Interior;Maio;15;28992;3888;0;45444
3509304;Cajobi;Interior;Maio;4;10105;1830;1;17693
3509403;Cajuru;Interior;Maio;2;25663;3904;1;66009
3509452;Campina do Monte Alegre;Interior;Maio;5;5812;919;0;18503
3509502;Campinas;Interior;Maio;1384;1175501;192796;57;79457
3509601;Campo Limpo Paulista;Interior;Maio;51;82842;11337;7;794
3509700;Campos do Jordão;Interior;Maio;30;50118;6425;1;29052
3509809;Campos Novos Paulista;Interior;Maio;0;4817;826;0;4842
3509908;Cananéia;Interior;Maio;9;12341;2042;1;123735
3509957;Canas;Interior;Maio;1;5064;615;0;5326
3510005;Cândido Mota;Interior;Maio;5;30019;5524;0;59581
3510104;Cândido Rodrigues;Interior;Maio;7;2674;615;0;7089
3510153;Canitar;Interior;Maio;0;4991;555;0;5746
3510203;Capão Bonito;Interior;Maio;14;46418;6902;3;164023
3510302;Capela do Alto;Interior;Maio;32;20542;2631;0;16989
3510401;Capivari;Interior;Maio;3;54231;7404;0;32288
3510500;Caraguatatuba;Interior;Maio;133;116106;16658;0;48495
3510609;Carapicuíba;RMSP (exceto capital);Maio;796;394598;50996;65;3455
3510708;Cardoso;Interior;Maio;0;11721;2513;0;63925
3510807;Casa Branca;Interior;Maio;3;29462;5049;0;86423
3510906;Cássia dos Coqueiros;Interior;Maio;2;2495;501;0;19168
3511003;Castilho;Interior;Maio;3;20728;3273;1;106532
3511102;Catanduva;Interior;Maio;97;117206;21966;5;2906
3511201;Catiguá;Interior;Maio;2;7529;1225;0;14839
3511300;Cedral;Interior;Maio;2;8836;1727;0;19784
3511409;Cerqueira César;Interior;Maio;5;19213;3050;0;51162
3511508;Cerquilho;Interior;Maio;13;46411;7050;2;1278
3511607;Cesário Lange;Interior;Maio;7;17248;2469;1;19039
3511706;Charqueada;Interior;Maio;53;16933;2399;3;17585
3511904;Clementina;Interior;Maio;0;8324;1068;0;16859
3512001;Colina;Interior;Maio;8;17603;3020;1;4223
3512100;Colômbia;Interior;Maio;0;6046;914;0;72865
3512209;Conchal;Interior;Maio;5;27284;3663;0;18279
3512308;Conchas;Interior;Maio;8;17134;3050;0;46612
3512407;Cordeirópolis;Interior;Maio;43;24356;3527;0;13758
3512506;Coroados;Interior;Maio;12;5926;990;1;24683
3512605;Coronel Macedo;Interior;Maio;1;4843;899;0;30383
3512704;Corumbataí;Interior;Maio;0;3962;671;0;27862
3512803;Cosmópolis;Interior;Maio;21;71282;8796;1;15467
3512902;Cosmorama;Interior;Maio;3;6997;1671;1;44168
3513009;Cotia;RMSP (exceto capital);Maio;425;247424;28357;30;32399
3513108;Cravinhos;Interior;Maio;13;34428;5222;0;31142
3513207;Cristais Paulista;Interior;Maio;0;8425;1336;0;38523
3513306;Cruzália;Interior;Maio;0;2117;425;0;14933
3513405;Cruzeiro;Interior;Maio;21;79927;13518;1;3057
3513504;Cubatão;Interior;Maio;329;129145;15732;30;14288
3513603;Cunha;Interior;Maio;5;21681;3872;0;140725
3513702;Descalvado;Interior;Maio;7;32430;5840;1;75371
3513801;Diadema;RMSP (exceto capital);Maio;884;404477;47787;65;3073
3513850;Dirce Reis;Interior;Maio;0;1717;384;0;8813
3513900;Divinolândia;Interior;Maio;1;10886;2259;0;22375
3514007;Dobrada;Interior;Maio;3;8904;1039;0;14973
3514106;Dois Córregos;Interior;Maio;4;26972;4156;2;63297
3514205;Dolcinópolis;Interior;Maio;2;2040;465;1;7794
3514304;Dourado;Interior;Maio;2;8482;1733;0;20587
3514403;Dracena;Interior;Maio;22;44995;9156;0;48769
3514502;Duartina;Interior;Maio;1;11975;2485;0;26456
3514601;Dumont;Interior;Maio;4;9570;1333;0;11138
3514700;Echaporã;Interior;Maio;0;6217;1188;0;51526
3514809;Eldorado;Interior;Maio;1;15236;2195;0;165426
3514908;Elias Fausto;Interior;Maio;4;17346;2361;1;20236
3514924;Elisiário;Interior;Maio;0;3499;590;0;9398
3514957;Embaúba;Interior;Maio;0;2409;461;0;8313
3515004;Embu das Artes;RMSP (exceto capital);Maio;425;270790;29639;33;704
3515103;Embu-Guaçu;RMSP (exceto capital);Maio;96;68053;9074;7;15564
3515129;Emilianópolis;Interior;Maio;4;3068;625;0;22517
3515152;Engenheiro Coelho;Interior;Maio;10;20535;1870;0;10994
3515186;Espírito Santo do Pinhal;Interior;Maio;13;42573;7818;0;38924
3515194;Espírito Santo do Turvo;Interior;Maio;0;4799;626;0;19367
3515202;Estrela d'Oeste;Interior;Maio;0;8094;1685;0;29628
3515301;Estrela do Norte;Interior;Maio;0;2665;415;0;26499
3515350;Euclides da Cunha Paulista;Interior;Maio;1;9537;1433;0;57389
3515400;Fartura;Interior;Maio;1;15644;2921;1;42917
3515509;Fernandópolis;Interior;Maio;50;66112;13714;0;5498
3515608;Fernando Prestes;Interior;Maio;2;5572;1219;0;16999
3515657;Fernão;Interior;Maio;0;1649;316;0;1005
3515707;Ferraz de Vasconcelos;RMSP (exceto capital);Maio;304;193037;21049;37;2956
3515806;Flora Rica;Interior;Maio;0;1589;368;0;22471
3515905;Floreal;Interior;Maio;4;2856;764;0;20424
3516002;Flórida Paulista;Interior;Maio;6;12120;2048;0;52414
3516101;Florínea;Interior;Maio;0;2703;560;0;22589
3516200;Franca;Interior;Maio;63;342125;53617;1;60568
3516309;Francisco Morato;RMSP (exceto capital);Maio;327;174403;18701;16;49
3516408;Franco da Rocha;RMSP (exceto capital);Maio;268;152201;17090;25;13278
3516507;Gabriel Monteiro;Interior;Maio;0;2684;610;0;13868
3516606;Gália;Interior;Maio;0;6563;1438;0;35591
3516705;Garça;Interior;Maio;8;42483;8051;0;55581
3516804;Gastão Vidigal;Interior;Maio;6;4768;731;1;18057
3516853;Gavião Peixoto;Interior;Maio;5;4610;622;0;24377
3516903;General Salgado;Interior;Maio;3;10648;2153;0;49438
3517000;Getulina;Interior;Maio;1;10847;1805;0;67676
3517109;Glicério;Interior;Maio;0;4749;881;0;2728
3517208;Guaiçara;Interior;Maio;2;11947;1725;0;27715
3517307;Guaimbê;Interior;Maio;2;5534;928;0;21781
3517406;Guaíra;Interior;Maio;26;39061;6516;0;125847
3517505;Guapiaçu;Interior;Maio;39;20848;3357;3;32513
3517604;Guapiara;Interior;Maio;4;17775;2764;0;40829
3517703;Guará;Interior;Maio;0;20824;3029;0;36218
3517802;Guaraçaí;Interior;Maio;3;8412;1780;0;5692
3517901;Guaraci;Interior;Maio;1;10978;1661;0;6415
3518008;Guarani d'Oeste;Interior;Maio;1;1922;411;0;857
3518107;Guarantã;Interior;Maio;6;6477;1045;0;46175
3518206;Guararapes;Interior;Maio;11;32076;5806;1;95564
3518305;Guararema;RMSP (exceto capital);Maio;38;29429;4163;4;27082
3518404;Guaratinguetá;Interior;Maio;25;118345;20362;2;75264
3518503;Guareí;Interior;Maio;5;15750;1965;0;56788
3518602;Guariba;Interior;Maio;7;39021;4860;0;27029
3518701;Guarujá;Interior;Maio;651;316405;41402;45;14479
3518800;Guarulhos;RMSP (exceto capital);Maio;2020;1351275;162662;213;31868
3518859;Guatapará;Interior;Maio;0;7440;1216;0;41357
3518909;Guzolândia;Interior;Maio;0;5107;896;0;25248
3519006;Herculândia;Interior;Maio;6;9260;1500;0;36425
3519055;Holambra;Interior;Maio;11;14493;1881;0;6558
3519071;Hortolândia;Interior;Maio;126;230268;26129;10;6242
3519105;Iacanga;Interior;Maio;2;11306;1824;0;54739
3519204;Iacri;Interior;Maio;2;6272;1251;0;32195
3519253;Iaras;Interior;Maio;0;6894;888;0;40138
3519303;Ibaté;Interior;Maio;22;34738;4113;0;29098
3519402;Ibirá;Interior;Maio;2;12059;2221;0;27191
3519501;Ibirarema;Interior;Maio;5;7509;1151;0;22823
3519600;Ibitinga;Interior;Maio;30;58501;9244;2;68939
3519709;Ibiúna;Interior;Maio;66;76430;10936;3;105808
3519808;Icém;Interior;Maio;0;8032;1170;0;36236
3519907;Iepê;Interior;Maio;0;7921;1461;0;59497
3520004;Igaraçu do Tietê;Interior;Maio;19;24135;3410;0;9775
3520103;Igarapava;Interior;Maio;5;29456;4921;0;46836
3520202;Igaratá;Interior;Maio;42;9312;1532;0;29295
3520301;Iguape;Interior;Maio;30;29465;5406;0;19788
3520400;Ilhabela;Interior;Maio;40;33470;3732;2;34639
3520426;Ilha Comprida;Interior;Maio;14;10296;2235;1;19657
3520442;Ilha Solteira;Interior;Maio;8;25748;5242;0;65264
3520509;Indaiatuba;Interior;Maio;105;242868;33887;16;31155
3520608;Indiana;Interior;Maio;11;4775;891;0;12937
3520707;Indiaporã;Interior;Maio;1;3854;934;0;27961
3520806;Inúbia Paulista;Interior;Maio;1;3892;690;0;8712
3520905;Ipaussu;Interior;Maio;0;14506;2258;0;20955
3521002;Iperó;Interior;Maio;13;34352;4001;0;17029
3521101;Ipeúna;Interior;Maio;2;7571;942;0;19001
3521150;Ipiguá;Interior;Maio;5;5231;946;2;13603
3521200;Iporanga;Interior;Maio;0;4407;657;0;115206
3521309;Ipuã;Interior;Maio;18;15861;2027;0;46646
3521408;Iracemápolis;Interior;Maio;33;23654;3298;0;11512
3521507;Irapuã;Interior;Maio;2;7734;1338;0;25761
3521606;Irapuru;Interior;Maio;10;7334;1447;1;21446
3521705;Itaberá;Interior;Maio;1;17614;2959;0;110025
3521804;Itaí;Interior;Maio;4;26507;3561;0;109288
3521903;Itajobi;Interior;Maio;11;14614;3191;0;50207
3522000;Itaju;Interior;Maio;0;3654;622;0;23036
3522109;Itanhaém;Interior;Maio;63;98757;17117;10;60171
3522158;Itaoca;Interior;Maio;0;3186;596;0;18302
3522208;Itapecerica da Serra;RMSP (exceto capital);Maio;350;169619;18223;26;15074
3522307;Itapetininga;Interior;Maio;104;160150;23100;5;178935
3522406;Itapeva;Interior;Maio;24;91693;12332;2;182626
3522505;Itapevi;RMSP (exceto capital);Maio;415;237714;23105;49;8266
3522604;Itapira;Interior;Maio;29;71500;13246;0;51842
3522653;Itapirapuã Paulista;Interior;Maio;0;4180;557;0;40648
3522703;Itápolis;Interior;Maio;12;41548;7560;0;99675
3522802;Itaporanga;Interior;Maio;2;14688;2690;0;508
3522901;Itapuí;Interior;Maio;7;13779;2074;1;14002
3523008;Itapura;Interior;Maio;4;4916;799;1;30165
3523107;Itaquaquecetuba;RMSP (exceto capital);Maio;456;370589;37537;50;8262
3523206;Itararé;Interior;Maio;2;49018;7477;0;100386
3523305;Itariri;Interior;Maio;47;17274;2412;0;27367
3523404;Itatiba;Interior;Maio;71;117916;17334;1;32228
3523503;Itatinga;Interior;Maio;12;20550;2438;1;97982
3523602;Itirapina;Interior;Maio;7;17162;2082;0;5646
3523701;Itirapuã;Interior;Maio;2;6279;990;0;16112
3523800;Itobi;Interior;Maio;2;7609;1304;0;13899
3523909;Itu;Interior;Maio;139;169772;24287;11;64072
3524006;Itupeva;Interior;Maio;43;59159;6478;2;20082
3524105;Ituverava;Interior;Maio;5;40246;7374;0;70466
3524204;Jaborandi;Interior;Maio;12;6677;1128;1;27344
3524303;Jaboticabal;Interior;Maio;14;74221;13382;1;7066
3524402;Jacareí;Interior;Maio;182;227945;35476;8;46427
3524501;Jaci;Interior;Maio;67;6969;947;2;14513
3524600;Jacupiranga;Interior;Maio;11;17222;2653;1;70419
3524709;Jaguariúna;Interior;Maio;48;54848;7339;0;14139
3524808;Jales;Interior;Maio;23;47254;9872;0;36857
3524907;Jambeiro;Interior;Maio;6;6214;947;1;18441
3525003;Jandira;RMSP (exceto capital);Maio;191;123603;13416;10;1745
3525102;Jardinópolis;Interior;Maio;22;42893;6353;2;50187
3525201;Jarinu;Interior;Maio;25;29820;3987;4;20755
3525300;Jaú;Interior;Maio;179;147505;23947;6;6871
3525409;Jeriquara;Interior;Maio;0;3141;449;0;14197
3525508;Joanópolis;Interior;Maio;1;12666;2313;0;37429
3525607;João Ramalho;Interior;Maio;0;4384;589;0;41545
3525706;José Bonifácio;Interior;Maio;15;35981;5855;1;8602
3525805;Júlio Mesquita;Interior;Maio;0;4640;769;0;12818
3525854;Jumirim;Interior;Maio;0;3306;469;0;5669
3525904;Jundiaí;Interior;Maio;872;407016;69839;42;43121
3526001;Junqueirópolis;Interior;Maio;23;20065;3714;1;58257
3526100;Juquiá;Interior;Maio;9;18828;3131;0;8128
3526209;Juquitiba;RMSP (exceto capital);Maio;31;30401;4132;3;52217
3526308;Lagoinha;Interior;Maio;0;4819;984;0;25547
3526407;Laranjal Paulista;Interior;Maio;20;27834;4800;0;38427
3526506;Lavínia;Interior;Maio;1;8500;1038;0;53768
3526605;Lavrinhas;Interior;Maio;0;7167;903;0;16707
3526704;Leme;Interior;Maio;24;100975;14281;0;40287
3526803;Lençóis Paulista;Interior;Maio;230;66343;9847;6;80954
3526902;Limeira;Interior;Maio;121;296300;48554;3;58071
3527009;Lindóia;Interior;Maio;0;7722;1281;0;4876
3527108;Lins;Interior;Maio;13;75087;13497;3;57006
3527207;Lorena;Interior;Maio;38;86639;14379;3;41416
3527256;Lourdes;Interior;Maio;0;2182;445;0;11394
3527306;Louveira;Interior;Maio;49;48268;4812;2;5513
3527405;Lucélia;Interior;Maio;27;21019;3778;3;31481
3527504;Lucianópolis;Interior;Maio;0;2261;456;0;18954
3527603;Luís Antônio;Interior;Maio;5;14166;1535;0;59826
3527702;Luiziânia;Interior;Maio;0;5754;856;0;16658
